codigo_producto,descripcion,stock_actual,dias_con_ventas,venta_promedio_diaria,dias_inventario_disponible,alerta_stock
769771202578,AGUA MINERAL 500ML,30.0,5,1.63,18.43,BAJO
769771202578,AGUA MINERAL 500ML,49.0,7,1.58,31.03,NORMAL
769771202578,AGUA MINERAL 500ML,21.0,8,1.13,18.61,BAJO
769771202578,AGUA MINERAL 500ML,23.0,5,1.67,13.74,BAJO
769771202578,AGUA MINERAL 500ML,43.0,7,1.63,26.36,BAJO
769771202578,AGUA MINERAL 500ML,50.0,7,1.41,35.4,NORMAL
769771202578,AGUA MINERAL 500ML,48.0,6,1.39,34.5,NORMAL
769771202578,AGUA MINERAL 500ML,34.0,7,1.2,28.45,BAJO
769771202578,AGUA MINERAL 500ML,43.0,8,1.72,25.04,BAJO
769771202578,AGUA MINERAL 500ML,21.0,7,1.53,13.71,BAJO
769771202578,AGUA MINERAL 500ML,42.0,6,1.3,32.27,NORMAL
769771202578,AGUA MINERAL 500ML,35.0,8,1.58,22.21,BAJO
769771202578,AGUA MINERAL 500ML,33.0,6,1.56,21.1,BAJO
769771202578,AGUA MINERAL 500ML,39.0,6,1.48,26.32,BAJO
769771202578,AGUA MINERAL 500ML,51.0,5,1.31,38.89,NORMAL
769771202578,AGUA MINERAL 500ML,16.0,8,1.16,13.9,BAJO
769771202578,AGUA MINERAL 500ML,29.0,5,1.33,21.74,BAJO
769771202578,AGUA MINERAL 500ML,41.0,8,1.35,30.32,NORMAL
769771202578,AGUA MINERAL 500ML,44.0,8,1.71,25.74,BAJO
769771202578,AGUA MINERAL 500ML,47.0,8,1.12,42.13,NORMAL
769771202578,AGUA MINERAL 500ML,48.0,5,1.62,29.56,BAJO
769771202578,AGUA MINERAL 500ML,42.0,8,1.69,24.78,BAJO
769771202578,AGUA MINERAL 500ML,34.0,7,1.62,21.0,BAJO
769771202578,AGUA MINERAL 500ML,26.0,6,1.13,23.0,BAJO
769771202578,AGUA MINERAL 500ML,39.0,5,1.24,31.33,NORMAL
769771202578,AGUA MINERAL 500ML,41.0,6,1.09,37.62,NORMAL
777858530950,GALLETA MARIA 200G,102.0,8,1.52,67.08,NORMAL
777858530950,GALLETA MARIA 200G,52.0,7,1.69,30.61,NORMAL
777858530950,GALLETA MARIA 200G,66.0,10,1.73,38.07,NORMAL
777858530950,GALLETA MARIA 200G,62.0,7,2.24,27.69,BAJO
777858530950,GALLETA MARIA 200G,43.0,9,1.69,25.48,BAJO
777858530950,GALLETA MARIA 200G,65.0,10,2.36,27.52,BAJO
777858530950,GALLETA MARIA 200G,50.0,9,1.8,27.75,BAJO
777858530950,GALLETA MARIA 200G,65.0,7,1.56,41.66,NORMAL
777858530950,GALLETA MARIA 200G,51.0,7,1.82,28.08,BAJO
777858530950,GALLETA MARIA 200G,50.0,7,2.25,22.19,BAJO
777858530950,GALLETA MARIA 200G,71.0,10,2.12,33.43,NORMAL
777858530950,GALLETA MARIA 200G,32.0,9,2.38,13.46,BAJO
777858530950,GALLETA MARIA 200G,66.0,9,2.01,32.8,NORMAL
777858530950,GALLETA MARIA 200G,61.0,10,2.42,25.22,BAJO
777858530950,GALLETA MARIA 200G,62.0,8,1.69,36.6,NORMAL
777858530950,GALLETA MARIA 200G,54.0,8,1.6,33.77,NORMAL
777858530950,GALLETA MARIA 200G,36.0,10,2.18,16.54,BAJO
777858530950,GALLETA MARIA 200G,60.0,7,2.31,25.98,BAJO
777858530950,GALLETA MARIA 200G,74.0,7,2.21,33.44,NORMAL
777858530950,GALLETA MARIA 200G,33.0,10,1.85,17.83,BAJO
777858530950,GALLETA MARIA 200G,36.0,7,1.71,21.06,BAJO
777858530950,GALLETA MARIA 200G,63.0,10,1.7,36.97,NORMAL
777858530950,GALLETA MARIA 200G,41.0,9,2.5,16.42,BAJO
777858530950,GALLETA MARIA 200G,37.0,10,2.11,17.52,BAJO
777858530950,GALLETA MARIA 200G,70.0,9,1.88,37.3,NORMAL
777858530950,GALLETA MARIA 200G,14.0,7,1.85,7.75,BAJO
777858530950,GALLETA MARIA 200G,30.0,9,1.8,16.64,BAJO
777858530950,GALLETA MARIA 200G,30.0,8,1.83,16.37,BAJO
777858530950,GALLETA MARIA 200G,53.0,9,2.02,26.24,BAJO
777858530950,GALLETA MARIA 200G,33.0,9,2.39,13.81,BAJO
777858530950,GALLETA MARIA 200G,51.0,8,2.18,23.41,BAJO
777858530950,GALLETA MARIA 200G,52.0,8,2.46,21.13,BAJO
777858530950,GALLETA MARIA 200G,52.0,10,1.78,29.24,BAJO
777858530950,GALLETA MARIA 200G,57.0,9,2.0,28.55,BAJO
777858530950,GALLETA MARIA 200G,12.0,10,1.5,7.99,BAJO
777858530950,GALLETA MARIA 200G,54.0,8,1.67,32.25,NORMAL
778115056522,ADAPTADOR HDMI-VGA,46.0,32,1.45,31.47,NORMAL
778115056522,ADAPTADOR HDMI-VGA,31.0,33,1.82,17.07,BAJO
778115056522,ADAPTADOR HDMI-VGA,53.0,29,1.77,29.88,BAJO
778115056522,ADAPTADOR HDMI-VGA,30.0,27,1.33,22.57,BAJO
778115056522,ADAPTADOR HDMI-VGA,43.0,26,1.71,25.18,BAJO
778115056522,ADAPTADOR HDMI-VGA,40.0,26,1.3,30.82,NORMAL
778115056522,ADAPTADOR HDMI-VGA,45.0,29,1.33,33.82,NORMAL
778115056522,ADAPTADOR HDMI-VGA,36.0,33,1.25,28.82,BAJO
778115056522,ADAPTADOR HDMI-VGA,37.0,31,1.69,21.96,BAJO
778115056522,ADAPTADOR HDMI-VGA,30.0,30,1.25,23.95,BAJO
778115056522,ADAPTADOR HDMI-VGA,34.0,28,1.55,21.89,BAJO
778115056522,ADAPTADOR HDMI-VGA,36.0,24,1.35,26.6,BAJO
778115056522,ADAPTADOR HDMI-VGA,40.0,27,1.36,29.41,BAJO
778115056522,ADAPTADOR HDMI-VGA,47.0,31,1.32,35.51,NORMAL
778115056522,ADAPTADOR HDMI-VGA,10.0,27,1.25,7.65,BAJO
778115056522,ADAPTADOR HDMI-VGA,43.0,30,1.6,26.91,BAJO
778115056522,ADAPTADOR HDMI-VGA,37.0,27,1.66,22.25,BAJO
778115056522,ADAPTADOR HDMI-VGA,32.0,27,1.19,26.79,BAJO
778115056522,ADAPTADOR HDMI-VGA,49.0,24,1.31,37.36,NORMAL
778115056522,ADAPTADOR HDMI-VGA,39.0,24,1.13,34.42,NORMAL
778115056522,ADAPTADOR HDMI-VGA,44.0,27,1.12,39.25,NORMAL
778115056522,ADAPTADOR HDMI-VGA,22.0,33,1.22,17.96,BAJO
778115056522,ADAPTADOR HDMI-VGA,25.0,26,1.43,17.49,BAJO
778115056522,ADAPTADOR HDMI-VGA,31.0,29,1.7,18.22,BAJO
778115056522,ADAPTADOR HDMI-VGA,55.0,34,1.5,36.71,NORMAL
778115056522,ADAPTADOR HDMI-VGA,49.0,30,1.43,34.3,NORMAL
778115056522,ADAPTADOR HDMI-VGA,29.0,28,1.71,17.01,BAJO
778115056522,ADAPTADOR HDMI-VGA,46.0,28,1.6,28.73,BAJO
778115056522,ADAPTADOR HDMI-VGA,55.0,34,1.51,36.42,NORMAL
778115056522,ADAPTADOR HDMI-VGA,41.0,23,1.25,32.91,NORMAL
778115056522,ADAPTADOR HDMI-VGA,55.0,29,1.62,33.89,NORMAL
778115056522,ADAPTADOR HDMI-VGA,51.0,33,1.79,28.56,BAJO
778115056522,ADAPTADOR HDMI-VGA,46.0,32,1.62,28.38,BAJO
778115056522,ADAPTADOR HDMI-VGA,51.0,27,1.5,34.08,NORMAL
778115056522,ADAPTADOR HDMI-VGA,45.0,31,1.57,28.61,BAJO
778115056522,ADAPTADOR HDMI-VGA,42.0,23,1.34,31.36,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,80.0,4,1.33,60.17,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,41.0,5,1.29,32.22,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,32.0,4,1.92,16.64,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,47.0,4,1.44,32.7,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,35.0,5,1.84,19.04,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,27.0,5,1.79,15.11,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,59.0,4,1.97,30.0,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,34.0,5,1.6,21.21,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,55.0,5,1.89,29.06,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,25.0,5,1.44,17.37,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,44.0,5,1.82,24.23,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,44.0,5,1.77,24.9,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,50.0,5,1.84,27.2,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,37.0,5,1.22,30.24,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,33.0,4,1.82,18.1,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,37.0,4,1.43,25.85,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,29.0,5,1.51,19.25,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,50.0,4,1.38,36.23,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,51.0,5,1.8,28.26,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,29.0,5,1.46,19.86,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,28.0,5,1.78,15.72,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,56.0,4,1.33,42.03,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,51.0,5,1.54,33.12,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,37.0,5,1.44,25.77,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,33.0,4,1.46,22.67,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,50.0,4,1.56,32.09,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,27.0,4,1.44,18.74,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,24.0,5,1.64,14.63,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,24.0,5,1.26,19.1,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,46.0,4,1.76,26.2,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,44.0,4,1.49,29.62,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,57.0,4,1.29,44.3,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,50.0,5,1.46,34.17,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,57.0,5,1.65,34.52,NORMAL
778582867497,GOMA DE MASCAR FRUTILLA 5UN,37.0,4,1.32,28.07,BAJO
778582867497,GOMA DE MASCAR FRUTILLA 5UN,57.0,5,1.63,34.88,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,59.0,13,1.57,37.6,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,54.0,13,1.89,28.64,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,51.0,13,1.7,29.98,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,46.0,15,1.6,28.68,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,44.0,16,1.58,27.89,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,26.0,12,1.91,13.63,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,42.0,12,1.88,22.3,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,42.0,13,1.75,23.98,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,55.0,13,1.29,42.58,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,56.0,12,1.77,31.57,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,32.0,13,1.6,20.05,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,43.0,16,1.43,29.98,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,32.0,16,1.3,24.69,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,33.0,13,1.91,17.23,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,51.0,14,1.4,36.4,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,35.0,11,1.34,26.16,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,37.0,11,1.39,26.61,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,36.0,15,1.46,24.67,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,37.0,12,1.47,25.15,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,31.0,12,1.43,21.66,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,36.0,11,1.53,23.5,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,38.0,11,1.5,25.33,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,34.0,12,1.92,17.71,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,50.0,13,1.43,35.02,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,38.0,12,1.95,19.46,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,49.0,15,1.24,39.44,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,32.0,16,1.55,20.7,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,49.0,13,1.47,33.29,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,36.0,13,1.39,25.88,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,49.0,13,1.8,27.24,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,30.0,13,1.54,19.5,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,53.0,11,1.37,38.83,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,55.0,12,1.52,36.19,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,54.0,14,1.93,27.99,BAJO
792379607791,PASTA DIENTES COLGATE 90ML,49.0,14,1.33,36.9,NORMAL
792379607791,PASTA DIENTES COLGATE 90ML,57.0,15,1.2,47.69,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,42.0,22,1.78,23.57,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,57.0,27,1.44,39.63,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,34.0,21,1.96,17.36,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,32.0,28,1.74,18.34,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,44.0,29,2.2,20.01,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,65.0,30,2.28,28.54,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,46.0,27,2.29,20.05,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,60.0,23,2.09,28.67,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,40.0,28,1.5,26.67,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,47.0,23,1.7,27.64,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,68.0,23,1.59,42.77,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,38.0,23,2.06,18.41,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,69.0,25,1.95,35.34,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,19.0,26,1.67,11.26,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,54.0,25,1.64,32.97,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,49.0,26,2.35,20.87,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,70.0,21,2.23,31.39,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,44.0,28,1.85,23.78,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,46.0,23,2.1,21.89,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,45.0,26,2.13,21.16,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,48.0,26,1.43,33.67,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,40.0,26,1.56,25.62,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,35.0,27,1.78,19.62,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,45.0,22,1.74,25.83,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,35.0,24,2.13,16.45,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,62.0,29,1.47,42.29,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,52.0,27,1.77,29.33,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,52.0,24,1.72,30.31,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,46.0,22,2.16,21.31,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,70.0,29,2.15,32.63,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,31.0,24,2.21,14.01,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,48.0,21,1.81,26.48,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,34.0,26,1.61,21.13,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,45.0,21,1.52,29.68,BAJO
799839285278,CAFÉ INSTANTÁNEO 10G,67.0,23,1.63,41.13,NORMAL
799839285278,CAFÉ INSTANTÁNEO 10G,41.0,21,1.42,28.92,BAJO
